vendor_id,rate_code,passenger_count,trip_time_in_secs,trip_distance,payment_type,fare_amount,tip_amount
CMT,1,1,296,1.0,CRD,6.0,1.62
CMT,1,1,346,0.6,CSH,6.0,0.0
CMT,1,1,1093,7.4,CRD,23.5,5.96
CMT,1,4,496,0.5,CSH,7.0,0.0
CMT,1,1,234,0.6,CSH,5.0,0.0
CMT,1,4,2039,18.4,CSH,50.5,0.0
CMT,1,1,266,0.9,CRD,5.5,1.3
CMT,1,2,637,6.2,CRD,18.5,3.9
VTS,1,1,240,0.71,CSH,5.0,0.0
VTS,1,1,120,0.3,CSH,3.0,0.0
VTS,1,1,180,0.94,CSH,5.0,0.0
VTS,1,1,360,0.58,CSH,5.5,0.0
VTS,1,1,240,0.93,CSH,5.0,0.0
CMT,1,1,605,2.3,CSH,10.0,0.0
CMT,1,1,1177,5.3,CRD,18.0,3.9
CMT,1,1,219,0.6,CRD,4.5,1.0
CMT,1,1,584,3.8,CSH,13.0,0.0
CMT,1,1,527,1.9,CRD,9.0,2.5
CMT,1,1,1283,9.1,CRD,27.5,6.76
CMT,1,1,2231,6.1,CRD,27.0,5.7
CMT,1,1,264,1.2,CRD,6.0,1.0
VTS,1,5,720,2.93,CSH,11.5,0.0
CMT,1,1,255,0.6,CRD,4.5,1.0
CMT,1,1,400,1.2,CRD,6.5,1.75
CMT,1,1,1655,5.1,CRD,20.0,4.1
CMT,1,1,328,1.1,CSH,5.5,0.0
CMT,1,1,870,2.3,CSH,10.5,0.0
CMT,1,1,815,2.9,CRD,11.5,1.0
CMT,1,1,441,1.3,CSH,6.5,0.0
CMT,1,3,1248,4.7,CSH,18.5,0.0
CMT,1,4,931,1.9,CSH,11.0,0.0
CMT,1,1,780,2.3,CSH,11.0,0.0
CMT,2,2,2091,16.8,CSH,52.0,0.0
VTS,1,1,480,1.7,CSH,8.0,0.0
VTS,1,1,480,1.47,CRD,8.0,1.0
VTS,1,1,300,0.88,CRD,5.5,1.1
VTS,1,1,180,0.6,CSH,4.0,0.0
VTS,1,1,180,1.2,CSH,5.5,0.0
VTS,1,1,480,1.87,CRD,8.5,1.25
VTS,1,1,660,3.49,CSH,12.0,0.0
VTS,1,1,180,0.56,CRD,4.0,1.0
VTS,1,1,120,0.56,CSH,4.0,0.0
CMT,1,1,377,2.4,CSH,9.0,0.0
CMT,1,1,554,2.3,CRD,10.0,2.2
CMT,1,3,438,1.4,CRD,7.5,1.7
CMT,1,1,317,1.4,CSH,7.0,0.0
CMT,1,1,375,1.4,CRD,6.5,1.0
CMT,1,2,926,3.7,CSH,14.5,0.0
CMT,1,1,239,0.8,CRD,5.0,0.11
CMT,1,1,1230,3.1,CRD,14.5,2.0
CMT,1,1,1969,23.6,CRD,62.5,7.0
CMT,1,1,1038,1.9,CSH,12.5,0.0
CMT,1,1,366,1.9,CSH,8.0,0.0
CMT,1,1,204,0.6,CRD,4.5,1.0
CMT,1,1,603,1.5,CSH,8.5,0.0
CMT,1,1,738,1.0,CSH,9.0,0.0
CMT,1,1,198,0.5,CRD,4.0,1.12
VTS,1,2,360,2.45,CRD,8.5,1.8
VTS,1,2,960,3.14,CRD,14.0,3.75
VTS,1,2,1140,4.33,CRD,17.0,3.0
VTS,1,2,780,2.87,CRD,12.0,2.5
VTS,1,2,300,1.01,CRD,5.5,1.2
VTS,1,2,300,0.58,CSH,5.0,0.0
VTS,1,3,1440,4.23,CRD,18.0,2.0
VTS,2,2,1800,17.19,CSH,52.0,0.0
VTS,1,3,1200,5.43,CRD,19.0,3.0
CMT,1,3,214,0.7,CRD,5.0,1.5
CMT,1,2,175,0.6,CRD,4.5,1.0
CMT,1,2,574,3.6,CRD,12.0,3.25
CMT,1,1,459,1.9,CRD,9.0,2.0
CMT,1,1,772,2.0,CRD,10.0,2.1
CMT,1,1,401,2.5,CRD,9.0,1.0
CMT,1,1,406,1.1,CSH,6.5,0.0
CMT,1,4,1886,5.9,CSH,25.0,0.0
CMT,1,1,829,1.4,CRD,10.0,2.5
VTS,1,1,420,2.32,CSH,8.5,0.0
CMT,1,1,820,7.1,CRD,21.0,4.4
CMT,1,1,440,1.1,CSH,7.0,0.0
CMT,1,1,644,2.4,CSH,10.5,0.0
CMT,1,1,933,5.1,CRD,17.5,10.0
CMT,1,1,282,1.0,CSH,6.0,0.0
CMT,1,2,291,1.4,CRD,6.5,1.87
CMT,1,1,355,4.1,CSH,12.5,0.0
CMT,1,1,94,0.5,CRD,3.5,1.0
CMT,1,1,611,2.1,CRD,9.5,1.5
CMT,1,1,195,0.5,CSH,4.5,0.0
CMT,1,1,995,1.9,CSH,12.0,0.0
CMT,1,1,655,1.7,CRD,9.5,1.0
CMT,1,1,1204,1.7,CSH,13.0,0.0
CMT,1,1,625,1.0,CRD,8.0,2.0
CMT,1,1,575,1.6,CRD,8.5,1.0
VTS,1,3,480,2.15,CSH,9.0,0.0
VTS,1,3,120,0.27,CSH,3.5,0.0
VTS,1,3,360,2.5,CSH,8.5,0.0
VTS,1,3,300,1.01,CRD,5.5,1.2
VTS,1,3,1560,10.29,CRD,31.5,9.0
VTS,2,1,3300,16.86,CRD,52.0,10.0
VTS,1,2,900,4.36,CRD,16.0,3.4
CMT,1,1,673,2.4,CSH,10.5,0.0
CMT,1,1,1738,4.6,CSH,21.0,0.0
CMT,1,1,616,1.6,CRD,8.5,1.9
CMT,1,2,264,1.1,CRD,6.0,1.0
CMT,1,1,1540,11.1,CRD,33.5,9.95
CMT,1,1,809,4.6,CSH,15.0,0.0
CMT,1,3,424,0.5,CSH,6.0,0.0
CMT,1,1,1526,3.9,CRD,17.5,3.7
CMT,1,1,768,3.0,CRD,12.0,2.6
CMT,1,2,1523,11.9,CRD,34.0,7.96
CMT,1,1,659,3.2,CRD,12.0,2.6
CMT,1,4,637,2.3,CRD,10.0,2.75
CMT,1,2,678,5.0,CRD,16.5,3.5
CMT,1,3,67,0.1,CSH,3.0,0.0
CMT,1,3,327,1.0,CRD,6.0,1.4
CMT,1,1,714,2.8,CRD,12.0,2.5
CMT,1,1,631,1.9,CSH,9.5,0.0
CMT,1,3,939,2.2,CSH,12.0,0.0
CMT,1,1,465,1.0,CSH,7.0,0.0
CMT,1,1,388,1.5,CSH,7.0,0.0
CMT,1,1,434,1.8,CSH,7.5,0.0
CMT,1,3,504,1.1,CSH,7.0,0.0
CMT,1,1,745,2.1,CSH,9.5,0.0
CMT,1,1,1154,3.1,CRD,14.0,2.9
CMT,1,1,818,1.3,CSH,9.5,0.0
CMT,1,1,363,1.1,CSH,6.0,0.0
CMT,1,1,849,2.5,CSH,10.5,0.0
CMT,5,1,49,0.1,CRD,80.0,0.0
CMT,1,1,344,1.0,CRD,6.0,1.5
CMT,1,1,835,1.3,CRD,10.0,2.87
CMT,1,1,678,2.5,CRD,10.5,1.0
VTS,1,1,240,0.76,CRD,5.0,1.1
VTS,1,1,540,1.89,CSH,9.0,0.0
VTS,1,1,120,0.48,CSH,3.5,0.0
CMT,1,1,1289,3.7,CRD,16.5,3.6
CMT,1,2,546,1.5,CSH,8.0,0.0
CMT,1,1,959,4.6,CRD,17.0,4.5
CMT,1,1,725,3.0,CSH,12.0,0.0
CMT,1,2,366,2.5,CRD,9.0,1.5
CMT,1,2,565,2.0,CRD,9.0,1.0
CMT,1,1,1142,4.5,CRD,17.0,2.0
CMT,1,3,1741,4.0,CRD,19.5,1.0
CMT,1,1,181,0.8,CRD,5.0,0.8
CMT,1,1,704,1.1,CSH,8.5,0.0
CMT,1,1,1420,5.0,CSH,19.5,0.0
CMT,1,1,121,0.4,CRD,3.5,0.0
CMT,1,1,497,2.3,CRD,9.0,2.0
CMT,1,2,1829,10.8,CRD,34.0,7.95
CMT,1,1,638,2.3,CRD,10.0,2.2
CMT,1,1,1973,5.5,CRD,20.0,4.1
CMT,1,1,373,1.0,CSH,6.0,0.0
CMT,1,1,348,1.2,CSH,6.0,0.0
CMT,1,1,1040,3.1,CRD,12.5,2.6
CMT,1,1,123,0.3,CRD,3.5,0.8
CMT,1,1,566,1.6,CSH,7.5,0.0
CMT,1,1,577,1.6,CRD,7.5,1.0
CMT,1,1,464,1.0,CRD,6.5,1.4
CMT,2,1,4278,18.5,CSH,52.0,0.0
CMT,1,1,429,1.8,CSH,7.5,0.0
CMT,1,1,469,1.3,CRD,7.0,0.75
CMT,1,1,1022,4.5,CSH,16.0,0.0
CMT,1,1,781,2.8,CSH,10.5,0.0
CMT,1,1,2519,17.5,CSH,2.5,0.0
CMT,1,1,1603,5.4,CSH,20.0,0.0
CMT,1,4,1061,2.8,CRD,13.5,1.11
CMT,1,1,454,0.7,CSH,6.5,0.0
CMT,1,2,760,6.0,CSH,18.5,0.0
CMT,1,1,365,1.2,CRD,6.0,1.95
CMT,1,1,1565,4.6,CRD,20.0,3.0
CMT,1,4,538,1.4,CSH,8.0,0.0
CMT,1,2,819,1.9,CRD,11.0,2.0
CMT,1,2,367,1.3,CRD,7.0,1.6
CMT,1,2,574,1.3,CSH,7.5,0.0
CMT,1,2,1139,11.9,CRD,33.0,3.0
CMT,2,1,3455,14.8,CSH,52.0,0.0
CMT,1,1,1096,2.4,CRD,13.0,1.5
CMT,1,3,507,1.1,CRD,7.5,1.7
CMT,1,1,2502,9.7,CRD,28.0,7.2
CMT,1,3,424,0.9,CSH,6.5,0.0
CMT,1,1,1003,1.3,CSH,11.5,0.0
CMT,1,2,637,1.1,CSH,8.5,0.0
CMT,1,1,652,1.9,CSH,9.0,0.0
CMT,1,2,658,2.2,CSH,10.0,0.0
CMT,1,1,248,0.6,CRD,5.0,1.0
CMT,1,1,369,0.6,CRD,5.5,1.4
CMT,1,2,252,0.9,CSH,5.5,0.0
CMT,1,1,386,1.5,CRD,7.0,2.0
CMT,1,3,241,0.4,CSH,4.5,0.0
CMT,1,1,960,1.9,CSH,11.0,0.0
CMT,1,2,261,0.7,CSH,5.0,0.0
CMT,1,1,192,0.5,CSH,4.0,0.0
CMT,1,2,1406,9.6,CRD,29.0,7.06
CMT,1,1,275,1.1,CRD,5.5,1.0
CMT,1,3,839,3.1,CRD,13.0,2.8
CMT,1,1,905,4.2,CSH,15.5,0.0
CMT,1,2,932,1.1,CSH,10.0,0.0
CMT,1,2,440,0.8,CSH,6.5,0.0
VTS,1,3,600,0.53,CRD,7.5,1.7
VTS,1,3,600,2.0,CSH,9.5,0.0
VTS,1,3,720,2.2,CSH,10.0,0.0
VTS,1,3,1620,2.18,CRD,16.5,1.0
VTS,1,1,1200,2.87,CSH,15.0,0.0
VTS,1,1,1020,2.98,CRD,14.0,3.75
VTS,1,1,180,0.67,CRD,4.5,0.5
CMT,1,1,1066,8.9,CRD,26.0,6.46
CMT,1,1,350,1.3,CSH,6.5,0.0
CMT,1,1,706,1.7,CRD,9.5,2.2
CMT,1,1,441,1.9,CSH,8.5,0.0
CMT,1,1,227,0.9,CRD,5.0,1.0
CMT,1,1,1761,3.1,CRD,19.0,1.0
CMT,1,1,734,1.3,CRD,9.0,3.0
CMT,1,1,337,0.8,CSH,5.5,0.0
CMT,1,1,627,4.3,CSH,14.0,0.0
CMT,1,1,648,3.0,CRD,11.0,2.0
CMT,1,1,2565,13.7,CRD,42.5,9.65
CMT,1,1,539,1.1,CSH,7.5,0.0
VTS,1,1,420,1.74,CSH,7.5,0.0
VTS,1,1,240,0.84,CRD,5.0,0.0
VTS,1,1,240,1.04,CSH,5.5,0.0
VTS,1,1,600,1.69,CSH,9.0,0.0
VTS,1,1,540,1.33,CSH,7.0,0.0
CMT,1,2,651,1.3,CSH,8.5,0.0
CMT,1,2,1076,3.7,CSH,15.0,0.0
CMT,1,2,571,0.9,CSH,8.0,0.0
CMT,1,1,1296,3.4,CRD,17.0,3.7
CMT,1,1,508,1.9,CRD,8.5,2.5
CMT,1,3,1110,5.6,CSH,19.5,0.0
CMT,1,1,669,2.6,CSH,10.5,0.0
CMT,1,1,532,2.0,CSH,9.5,0.0
CMT,1,1,568,2.4,CRD,10.0,5.0
CMT,1,1,1148,6.3,CRD,21.0,5.46
CMT,1,2,550,2.0,CSH,9.0,0.0
CMT,1,2,580,2.3,CSH,10.5,0.0
CMT,1,1,1642,8.0,CRD,27.5,2.0
CMT,1,1,330,1.2,CSH,6.5,0.0
CMT,1,1,854,8.7,CRD,25.0,3.0
CMT,1,1,786,1.9,CSH,10.5,0.0
CMT,1,2,1615,4.7,CRD,21.0,4.0
CMT,1,1,413,2.1,CRD,8.5,1.9
CMT,1,1,155,0.6,CRD,4.0,1.0
CMT,1,2,498,2.6,CRD,10.0,5.0
CMT,1,3,1346,3.5,CSH,15.5,0.0
CMT,1,4,987,1.1,CSH,9.5,0.0
CMT,1,2,374,0.9,CRD,6.0,1.4
CMT,1,2,708,2.0,CSH,9.5,0.0
CMT,1,2,139,0.4,CSH,3.5,0.0
CMT,1,1,390,1.6,CRD,7.0,1.0
CMT,1,2,432,1.4,CRD,7.5,1.28
CMT,1,2,1528,5.5,CRD,21.5,3.0
CMT,2,1,1928,19.2,CRD,52.0,6.0
CMT,1,1,565,1.9,CRD,9.5,2.62
CMT,1,1,1104,9.4,CRD,28.0,6.76
CMT,1,2,2051,12.7,CRD,38.5,5.0
CMT,1,1,816,2.6,CSH,12.0,0.0
CMT,1,2,1479,2.4,CRD,15.0,3.1
CMT,1,2,849,2.2,CSH,11.0,0.0
CMT,1,2,1362,2.8,CRD,15.0,0.0
CMT,1,1,658,0.9,CRD,8.0,1.7
CMT,1,1,646,1.5,CRD,8.5,1.5
VTS,1,1,1200,9.43,CSH,27.5,0.0
VTS,1,1,360,1.04,CSH,6.0,0.0
VTS,1,1,420,0.85,CSH,6.0,0.0
VTS,1,1,840,2.12,CRD,11.0,1.0
VTS,1,3,540,1.72,CRD,8.5,1.0
VTS,1,2,120,0.31,CSH,3.5,0.0
VTS,1,2,360,1.25,CRD,6.5,1.3
CMT,1,1,487,1.2,CRD,7.5,1.7
CMT,1,1,509,1.1,CRD,7.0,1.0
CMT,1,1,477,1.4,CRD,8.0,2.0
CMT,1,2,1212,1.5,CRD,13.5,2.8
CMT,1,2,1387,1.7,CRD,14.5,1.0
CMT,1,1,715,0.6,CRD,8.5,1.0
CMT,1,2,478,1.7,CSH,8.0,0.0
CMT,1,1,1178,12.5,CRD,35.0,3.0
CMT,1,1,1457,7.2,CRD,25.5,5.4
CMT,1,1,482,1.1,CSH,7.0,0.0
CMT,1,1,1069,5.0,CSH,17.5,0.0
CMT,1,1,725,1.6,CRD,10.0,2.1
CMT,1,1,321,1.1,CSH,6.0,0.0
CMT,1,1,816,1.7,CRD,10.5,2.2
CMT,1,1,820,2.2,CRD,11.5,2.4
CMT,1,1,716,3.9,CRD,14.0,1.5
CMT,1,1,1514,3.4,CSH,17.5,0.0
CMT,1,1,397,3.1,CRD,10.0,2.1
CMT,1,1,998,3.7,CSH,15.0,0.0
VTS,1,3,360,0.81,CRD,5.5,1.5
VTS,1,4,180,0.92,CRD,5.0,1.38
VTS,1,2,780,6.61,CRD,20.0,4.1
VTS,1,2,420,1.5,CSH,7.0,0.0
VTS,1,2,300,1.31,CRD,6.5,1.0
VTS,1,1,60,0.35,CSH,3.5,0.0
VTS,1,1,720,2.12,CRD,10.5,2.1
VTS,1,1,180,0.87,CSH,4.5,0.0
VTS,1,1,540,2.76,CRD,10.0,2.5
VTS,1,1,120,0.81,CSH,4.5,0.0
VTS,1,1,300,0.5,CSH,5.0,0.0
VTS,1,1,1320,2.43,CSH,15.0,0.0
VTS,1,1,120,0.45,CSH,3.5,0.0
VTS,1,1,480,1.42,CSH,7.5,0.0
VTS,1,2,240,0.76,CSH,5.0,0.0
VTS,1,1,1140,8.24,CRD,25.0,2.5
VTS,1,1,600,2.39,CSH,10.0,0.0
VTS,1,1,1440,11.01,CSH,34.5,0.0
VTS,1,1,300,1.12,CRD,6.0,1.5
VTS,1,1,120,0.56,CSH,4.0,0.0
VTS,1,1,660,2.53,CRD,10.5,2.5
VTS,1,1,2160,11.78,CSH,36.5,0.0
VTS,1,1,180,1.56,CSH,6.0,0.0
VTS,1,1,1080,1.87,CRD,12.0,1.0
VTS,1,1,900,5.61,CSH,18.5,0.0
VTS,1,1,240,0.75,CSH,4.5,0.0
CMT,1,1,683,1.7,CSH,9.5,0.0
CMT,1,1,1337,4.0,CRD,17.5,3.6
CMT,1,1,525,1.1,CRD,7.5,1.25
CMT,1,3,677,4.1,CSH,14.5,0.0
CMT,1,2,161,0.5,CSH,4.0,0.0
CMT,1,1,452,1.6,CSH,8.0,0.0
CMT,1,1,609,3.1,CRD,11.5,2.5
CMT,1,3,410,0.7,CRD,6.0,1.62
CMT,1,1,1127,3.1,CRD,14.5,3.0
CMT,1,1,821,2.5,CRD,10.5,2.3
CMT,1,1,289,0.9,CRD,5.5,0.5
CMT,1,3,666,1.7,CSH,9.0,0.0
CMT,1,2,934,3.1,CSH,14.0,0.0
CMT,1,1,855,3.0,CRD,12.5,2.7
CMT,1,2,635,6.2,CRD,19.0,4.0
CMT,1,1,747,5.0,CSH,16.5,0.0
CMT,1,1,505,0.7,CRD,7.0,2.25
CMT,1,4,343,0.4,CSH,5.5,0.0
CMT,1,1,2962,12.3,CRD,45.0,0.0
CMT,1,4,1116,4.6,CSH,17.5,0.0
VTS,1,3,1380,3.88,CRD,17.0,3.4
VTS,1,3,600,2.59,CRD,10.5,2.1
VTS,1,4,1380,3.55,CSH,16.5,0.0
CMT,1,2,1725,1.3,CSH,8.5,0.0
CMT,1,1,323,0.5,CRD,5.5,1.2
CMT,1,1,536,2.8,CSH,10.5,0.0
CMT,1,1,204,0.5,CSH,4.5,0.0
CMT,1,1,545,2.0,CSH,9.0,0.0
CMT,1,1,511,1.2,CRD,7.5,2.0
CMT,1,1,532,0.9,CRD,7.5,2.0
CMT,1,1,1186,6.0,CRD,21.5,0.0
CMT,1,1,186,0.8,CSH,5.0,0.0
CMT,1,1,19,0.0,NOC,2.5,0.0
CMT,1,1,583,3.0,CSH,11.0,0.0
CMT,1,1,320,1.3,CSH,6.0,0.0
CMT,2,1,2465,19.8,CRD,52.0,11.56
VTS,1,1,780,2.01,CRD,10.5,3.3
VTS,1,1,660,1.69,CSH,9.5,0.0
VTS,1,1,900,2.45,CSH,12.5,0.0
VTS,1,1,300,0.95,CRD,6.0,1.4
VTS,1,1,480,1.02,CRD,7.0,2.4
VTS,1,1,480,1.26,CSH,7.5,0.0
VTS,1,1,720,2.52,CRD,11.5,2.3
VTS,1,1,540,2.35,CRD,10.0,1.0
VTS,1,1,60,0.27,CSH,3.0,0.0
VTS,1,1,60,0.39,CRD,3.5,1.5
VTS,1,1,720,1.64,CSH,9.5,0.0
CMT,1,4,1171,2.6,CRD,14.5,3.0
CMT,1,1,587,0.5,CRD,7.5,2.0
CMT,1,2,1441,5.9,CSH,21.0,0.0
CMT,1,1,204,0.5,CRD,4.5,1.0
CMT,1,1,362,1.0,CRD,6.0,0.0
CMT,1,2,287,0.7,CRD,5.5,1.3
VTS,1,1,1200,2.65,CRD,14.0,2.0
VTS,1,1,780,2.0,CSH,10.5,0.0
VTS,1,1,1440,1.15,CRD,14.5,3.1
VTS,1,1,480,1.73,CRD,8.5,1.8
CMT,1,1,338,1.1,CSH,6.0,0.0
CMT,1,1,1833,6.2,CSH,25.0,0.0
CMT,1,1,879,0.9,CSH,10.0,0.0
CMT,1,1,536,1.1,CSH,7.5,0.0
VTS,1,3,840,1.71,CSH,10.5,0.0
VTS,1,3,720,1.4,CSH,9.0,0.0
CMT,1,1,271,1.4,CSH,6.0,0.0
VTS,1,1,480,1.37,CSH,7.5,0.0
CMT,1,2,476,1.3,CRD,7.0,0.37
CMT,1,2,881,2.4,CRD,12.0,2.0
CMT,1,2,356,1.0,CSH,6.0,0.0
CMT,1,1,407,0.5,CRD,6.0,1.3
CMT,1,2,452,1.7,CSH,8.0,0.0
CMT,1,1,1316,9.3,CRD,28.0,5.8
CMT,1,2,1404,2.4,CSH,15.5,0.0
CMT,1,1,1025,4.0,CSH,15.0,0.0
CMT,1,1,525,1.2,CSH,7.5,0.0
CMT,1,1,524,1.9,CSH,8.5,0.0
CMT,1,1,348,0.6,CSH,6.0,0.0
CMT,1,1,462,1.5,CRD,7.5,1.3
CMT,1,2,850,6.4,CRD,20.5,4.3
CMT,1,2,322,0.6,CRD,5.5,1.0
CMT,1,1,561,3.0,CRD,11.5,1.0
VTS,1,1,420,0.66,CSH,6.0,0.0
VTS,1,1,1140,6.14,CRD,20.0,4.1
VTS,1,1,480,1.4,CRD,7.5,2.12
VTS,1,1,840,1.78,CRD,10.0,2.2
VTS,1,1,960,4.82,CRD,16.0,3.3
VTS,1,1,1140,12.23,CRD,34.0,9.24
CMT,2,3,3032,18.6,CSH,52.0,0.0
CMT,1,1,616,2.4,CRD,10.5,2.3
CMT,1,2,181,0.7,CRD,4.5,0.83
VTS,1,3,300,0.51,CSH,4.5,0.0
VTS,1,3,1080,3.22,CRD,14.5,2.9
VTS,1,3,240,0.81,CRD,5.0,1.0
VTS,1,3,420,1.25,CRD,6.5,1.3
VTS,1,3,1140,3.47,CSH,15.0,0.0
VTS,1,3,960,1.73,CSH,11.5,0.0
VTS,1,3,600,1.98,CSH,10.0,0.0
VTS,1,3,240,1.01,CSH,5.5,0.0
VTS,1,3,840,0.38,CSH,9.0,0.0
VTS,1,3,900,2.34,CSH,12.5,0.0
CMT,1,1,500,1.2,CRD,7.5,1.6
CMT,1,1,346,1.0,CRD,6.0,1.3
CMT,1,1,345,1.0,CRD,6.0,1.3
CMT,1,1,682,1.6,CSH,9.5,0.0
CMT,1,1,1221,4.1,CSH,18.0,0.0
CMT,1,1,679,1.7,CRD,9.5,1.0
CMT,1,1,432,0.7,CSH,6.5,0.0
CMT,1,1,425,1.5,CSH,7.5,0.0
CMT,1,2,432,1.9,CSH,8.0,0.0
CMT,1,1,904,8.8,CRD,24.5,5.0
CMT,1,3,307,1.2,CRD,6.0,2.1
CMT,1,1,145,0.4,CRD,4.0,1.35
CMT,1,1,143,0.5,CSH,4.0,0.0
CMT,1,1,1599,4.6,CRD,20.5,2.0
VTS,1,5,540,1.2,CSH,7.5,0.0
VTS,1,1,1920,6.16,CSH,24.5,0.0
VTS,1,1,1920,9.51,CRD,32.0,8.0
VTS,1,1,660,1.99,CRD,9.5,1.5
CMT,1,3,1154,1.9,CSH,13.0,0.0
CMT,1,1,953,4.3,CRD,16.0,3.5
CMT,1,1,542,1.5,CRD,8.0,1.8
CMT,1,1,679,3.7,CSH,12.5,0.0
CMT,1,1,393,1.0,CRD,6.5,1.5
CMT,1,1,630,2.9,CRD,11.5,2.5
CMT,1,1,1120,2.8,CSH,13.5,0.0
CMT,1,1,1278,4.1,CSH,17.0,0.0
CMT,1,1,342,1.9,CSH,7.5,0.0
CMT,1,1,625,2.5,CRD,10.5,2.3
CMT,1,1,1095,2.0,CRD,12.5,1.0
CMT,1,1,915,0.8,CRD,10.0,2.1
CMT,1,1,616,1.2,CRD,8.0,1.0
CMT,1,1,713,2.4,CRD,10.5,3.5
VTS,1,1,540,1.42,CRD,7.5,1.88
VTS,1,1,1200,5.3,CSH,19.5,0.0
VTS,1,1,1080,9.32,CRD,26.5,5.3
VTS,1,3,240,1.27,CRD,5.5,1.0
VTS,1,2,240,1.02,CRD,5.5,1.1
VTS,1,1,480,1.59,CSH,7.5,0.0
VTS,1,1,420,0.97,CRD,7.0,2.25
VTS,1,1,540,2.11,CRD,9.5,0.0
VTS,1,1,420,1.52,CRD,7.5,1.6
VTS,1,1,300,2.22,CRD,8.5,1.5
CMT,1,2,1090,7.4,CRD,23.5,5.0
CMT,1,1,556,2.2,CSH,9.5,0.0
CMT,1,4,1170,4.4,CSH,17.5,0.0
CMT,1,1,882,2.6,CSH,12.0,0.0
CMT,1,2,381,0.6,CSH,5.5,0.0
CMT,1,1,302,1.3,CRD,6.0,1.5
CMT,1,1,221,0.5,CRD,4.5,1.8
CMT,1,1,650,3.0,CSH,11.0,0.0
CMT,1,1,187,1.0,CRD,5.0,1.0
CMT,1,1,587,3.2,CRD,12.0,2.6
CMT,1,1,1370,2.7,CRD,15.5,1.5
CMT,1,1,460,1.7,CSH,7.5,0.0
CMT,1,2,230,0.3,CSH,4.5,0.0
CMT,1,1,614,1.8,CRD,9.0,3.0
VTS,1,1,2280,10.69,CRD,36.5,0.0
VTS,1,1,1740,10.44,CRD,32.5,6.5
VTS,1,1,1500,9.56,CRD,30.0,0.0
VTS,1,1,1200,5.11,CRD,19.0,3.8
VTS,1,1,360,1.18,CSH,6.5,0.0
VTS,3,1,4500,17.74,CRD,88.0,0.0
VTS,1,1,720,2.18,CRD,10.5,2.0
VTS,1,1,480,2.09,CRD,9.0,1.9
VTS,1,1,420,0.85,CRD,6.0,1.3
VTS,1,1,1080,3.54,CRD,15.0,2.5
VTS,1,1,1020,7.36,CSH,24.0,0.0
VTS,1,1,480,1.22,CRD,7.0,1.4
VTS,1,1,840,4.76,CSH,16.5,0.0
VTS,1,1,180,0.47,CRD,4.0,1.25
VTS,1,1,300,1.18,CSH,6.5,0.0
VTS,1,1,1200,3.98,CRD,17.0,1.0
VTS,1,1,540,2.74,CRD,10.5,2.1
VTS,1,1,660,2.7,CSH,11.0,0.0
VTS,1,1,300,0.72,CSH,5.5,0.0
VTS,1,1,840,3.39,CSH,14.0,0.0
VTS,1,1,300,0.68,CSH,5.5,0.0
VTS,1,1,1200,7.42,CRD,24.5,5.0
VTS,1,1,420,1.15,CSH,6.5,0.0
CMT,1,1,543,1.9,CRD,8.5,1.9
CMT,1,1,1400,6.4,CRD,22.0,4.5
CMT,1,2,1639,5.4,CSH,21.0,0.0
CMT,1,2,454,0.6,CSH,5.0,0.0
CMT,1,1,953,4.3,CRD,15.0,3.2
CMT,1,1,472,2.5,CRD,9.0,2.0
CMT,1,2,441,0.5,CSH,6.5,0.0
CMT,1,1,854,4.5,CSH,15.5,0.0
CMT,1,1,176,0.5,CSH,4.0,0.0
CMT,1,2,343,2.1,CSH,8.0,0.0
CMT,1,2,1144,3.2,CRD,15.0,2.5
CMT,1,2,489,1.4,CRD,7.5,1.0
CMT,1,3,1307,12.1,CSH,33.5,0.0
CMT,1,2,680,2.1,CSH,10.5,0.0
CMT,1,1,1734,7.2,CRD,25.5,5.2
VTS,1,3,660,2.0,CSH,10.0,0.0
VTS,1,3,1500,1.44,CSH,15.5,0.0
VTS,1,3,420,1.7,CRD,7.5,1.6
CMT,1,1,2615,4.3,CRD,7.0,0.75
CMT,1,1,283,0.4,CRD,5.0,1.1
CMT,1,1,1037,1.1,CRD,11.5,2.4
CMT,1,1,191,0.5,CRD,4.0,1.12
CMT,1,1,320,1.0,CRD,6.0,1.0
CMT,2,1,3035,21.3,CRD,52.0,5.0
CMT,1,1,1659,7.6,CSH,25.5,0.0
CMT,1,1,624,3.9,CRD,13.5,2.9
CMT,1,1,874,1.6,CSH,11.0,0.0
CMT,1,2,426,1.6,CSH,8.0,0.0
CMT,1,2,1449,3.1,CRD,17.0,5.4
CMT,1,1,978,4.2,CSH,15.0,0.0
CMT,1,1,1446,3.9,CRD,18.0,4.87
CMT,1,2,430,1.2,CRD,7.0,1.0
CMT,1,1,1003,2.8,CRD,13.0,2.9
CMT,1,1,1604,5.1,CSH,22.0,0.0
CMT,1,2,264,0.9,CSH,5.5,0.0
CMT,1,2,826,1.3,CRD,10.0,2.75
CMT,1,1,185,0.5,CSH,4.5,0.0
CMT,1,3,947,2.4,CSH,12.5,0.0
CMT,1,2,568,2.6,CRD,10.5,1.0
CMT,1,3,449,1.6,CRD,8.0,1.0
CMT,1,1,314,1.7,CSH,7.5,0.0
CMT,1,2,829,3.3,CSH,13.0,0.0
VTS,1,1,540,2.2,CRD,9.5,2.0
VTS,1,1,720,2.79,CSH,11.0,0.0
